MDTU,0,2,4,6,8,10
10,0.0017245675,0.0031589458,0.0047953562,0.0055034746,0.0057814608,0.0065608763
20,0.0038472398,0.004318787,0.00499546,0.0053898491,0.0070233357,0.0071853126
30,0.0036454989,0.0039285266,0.0046998617,0.0058560227,0.0066059941,0.0073196229
40,0.0030899253,0.0042280778,0.0047929348,0.0056216842,0.0070202152,0.0075650423
50,0.0034404314,0.00361628,0.0049968568,0.0055805152,0.0069553062,0.0075420969
60,0.0038440104,0.0044116919,0.005003738,0.0060797943,0.0066706829,0.0078760232
70,0.0041337802,0.0044565726,0.0049292019,0.0059604205,0.0072850464,0.0076479662
80,0.0037790379,0.0044494107,0.0046957213,0.0053372279,0.00628901,0.0073817071
90,0.0044171571,0.0048907605,0.0058009945,0.0066470665,0.0081402035,0.0084847103
100,0.0021331262,0.0025995673,0.0033301398,0.0053248259,0.0059391989,0.0068999779
110,0.0038798741,0.0047989952,0.0051658661,0.0060848692,0.0078212113,0.0079469352
120,0.0051435652,0.0057322024,0.006261554,0.0069259014,0.0081281275,0.0088528725
130,0.0052581725,0.005416041,0.0064945962,0.0074599621,0.0089455688,0.009677579
140,0.0037117985,0.0047121072,0.0057165709,0.0064143314,0.0077975731,0.0084432529
150,0.0045200812,0.0055957517,0.0060989874,0.0065472647,0.0082421082,0.0088488362
160,0.0029391099,0.0036138658,0.0052420846,0.0057657084,0.0068996737,0.007353957
170,0.0031717122,0.0036528278,0.0044667326,0.0053173598,0.0060034584,0.0070887525
180,0.0032440581,0.0046557627,0.0048128449,0.005696587,0.0063379231,0.0078065875
190,0.0034598938,0.0041569772,0.0063147462,0.0066435862,0.0077243537,0.0081734985
200,0.0043747287,0.0054916714,0.0059878024,0.0063889879,0.007490404,0.0079875957
210,0.0033197392,0.0041209367,0.0049625197,0.0051687373,0.0069146085,0.0073971414
220,0.0024347847,0.0038444992,0.0050432474,0.0057422687,0.0067354492,0.0069902622
230,0.0026997605,0.0038314542,0.0042570967,0.0045510308,0.0055346682,0.00661735
240,0.0034105608,0.0037674068,0.0042858827,0.0054274002,0.0064742581,0.0066077232
250,0.0026262408,0.0035330988,0.0047247985,0.0055448071,0.0062589544,0.0065267743
260,0.003878585,0.0042151047,0.0050727245,0.0063056572,0.006408346,0.0067958793
270,0.0042311346,0.0047540629,0.0052646507,0.0054562997,0.0066812388,0.0069590657
280,0.0045752525,0.0050942915,0.0054054139,0.0066199299,0.0071711769,0.0075880911
290,0.00391836,0.0043802654,0.0052220182,0.006634843,0.006983794,0.0073790845
300,0.0039684048,0.0047902556,0.0058965392,0.0064110683,0.007563033,0.0078802319
310,0.0041442298,0.0051538918,0.0060986943,0.0065789566,0.0081618638,0.0083464292
320,0.0037459395,0.0046323922,0.0060532461,0.0066144874,0.0074566814,0.0076850959
330,0.0038020832,0.0043088567,0.0048720597,0.0066049443,0.007075704,0.0074242157
340,0.0042316454,0.0045941458,0.0051686221,0.0057684696,0.00733177,0.0076657695
350,0.0027587134,0.0045564316,0.0054503557,0.0060509424,0.0074526204,0.0076058886
360,0.0033573182,0.0043433171,0.0048394956,0.00645522,0.0075041252,0.0079518845
370,0.0042476151,0.0046456584,0.0058545578,0.0066583529,0.0073810051,0.0078035707
380,0.0016867511,0.0022608456,0.0035176409,0.0043900759,0.0053280801,0.0062386886
390,0.0039926378,0.0054347179,0.0058733474,0.0066966258,0.0076395836,0.0081781682
400,0.0052444832,0.0056318037,0.0065061499,0.0074022651,0.0087844403,0.0089159168
410,0.0052409114,0.0062510146,0.0065629461,0.0072434206,0.0084670725,0.0088590756
420,0.0052656444,0.0059105329,0.0062609201,0.0069231772,0.0082537851,0.0090500803
430,0.0054937475,0.0058325949,0.0066446131,0.0072309096,0.0086524589,0.008994409
440,0.0052041892,0.0053790932,0.0069040089,0.0069785692,0.0086642478,0.0091126792
450,0.0050368055,0.005413561,0.0061038388,0.0068837579,0.0081049062,0.0088605321
460,0.0052632482,0.0055903907,0.0066223563,0.0073741209,0.0085553395,0.0091992134
470,0.0045518123,0.0048094432,0.0063903296,0.0067399768,0.0081423229,0.0085891397
480,0.005188169,0.0054176586,0.006620047,0.0072876956,0.0085396715,0.0093843719
490,0.005180778,0.0056547771,0.0066746781,0.0073618413,0.0087138018,0.0092455443
500,0.0050612712,0.005584566,0.0068063311,0.0074236064,0.0082036755,0.0087605408
510,0.0052232394,0.0057015532,0.006971516,0.0071605968,0.0086616298,0.0092156636
520,0.0048790963,0.0056250616,0.0065341575,0.0072848344,0.0084795151,0.0090860108
530,0.0048687737,0.0053549663,0.0065162969,0.0071462131,0.0084163136,0.0091073043
540,0.0050277465,0.0059968822,0.0064006351,0.007395193,0.0085813971,0.0090650601
550,0.0041480549,0.0052439601,0.0053776458,0.0061958398,0.0074545083,0.0079442663
560,0.004691869,0.0052616299,0.0054620109,0.0061993652,0.0074455548,0.0076076188
570,0.003639069,0.0042289189,0.0050938123,0.0061879326,0.0071085633,0.0076549596
580,0.0034006247,0.0040347515,0.0048182184,0.0055233905,0.006332415,0.0071613934
590,0.0031395077,0.003864454,0.004807421,0.0059598307,0.0063046483,0.0070044961
600,0.0037562689,0.0041879403,0.0051188017,0.00608429,0.0069375348,0.0070260237
610,0.003532583,0.0041479563,0.0048333114,0.0055717013,0.0064711805,0.0069737537
620,0.004062838,0.0048614429,0.0055832169,0.0063047506,0.0073478432,0.008020783
630,0.0037718443,0.0046395911,0.0049596167,0.0058718042,0.007165498,0.0075196917
640,0.0031716511,0.0042733698,0.0049897307,0.0056130054,0.0064635068,0.0073530394
650,0.0015338206,0.0033649081,0.0042234495,0.0053855701,0.0056906925,0.0066732242
660,0.0021258372,0.0035622511,0.0038475394,0.0047239986,0.0056528958,0.0062844189
670,0.0025931005,0.0036880825,0.004610571,0.0053170442,0.0065587604,0.0068790196
680,0.003231174,0.0034927423,0.0051414553,0.0057501883,0.0071647476,0.007453373
690,0.0025058919,0.0030023854,0.0040825104,0.005028882,0.0057778538,0.0066355337
700,0.0031477716,0.0034237756,0.0050363532,0.0053508992,0.005929031,0.0064723203
710,0.0017454145,0.0020899508,0.0024141929,0.0032415822,0.0051756045,0.0056275372
720,0.0015363678,0.0020977513,0.0029173689,0.0037812039,0.0041583602,0.0055859398
730,0.0021289656,0.0028526277,0.0030522224,0.0044012053,0.0060443321,0.0065584087
740,0.0033488952,0.0043926583,0.0049222352,0.0054893437,0.006915353,0.0071913221
750,0.0027998848,0.0042299962,0.0045322903,0.0057667515,0.0066087058,0.0068070551
760,0.0025133947,0.0029797827,0.0046458551,0.0051474821,0.0053314103,0.00727338
770,0.0023915804,0.0040809634,0.0046833156,0.0069028061,0.0071281031,0.0076901431
780,0.0036415372,0.0044264403,0.0057899043,0.0064215232,0.0070526283,0.0074447007
790,0.0033788397,0.0042989949,0.0047631166,0.0054770217,0.007044346,0.0072551172
800,0.0040348518,0.004484657,0.0054850923,0.0062501566,0.0071205056,0.0075478452
810,0.0039491606,0.0045448828,0.0051055159,0.0059299506,0.0072433714,0.0074611044
820,0.0035634702,0.003895595,0.0049236201,0.005707625,0.0073603773,0.0079512486
830,0.003167255,0.0040092708,0.0050497687,0.0060397961,0.0069501243,0.0077082476
840,0.0038430672,0.0040618046,0.005285541,0.0059762389,0.0075817363,0.0079692699
850,0.0042574929,0.0049625232,0.0057798458,0.0060768451,0.0075899098,0.0078421078
860,0.0034161376,0.0038234063,0.0054811241,0.0061157971,0.0074175952,0.0079159151
870,0.0024903003,0.0036155439,0.0042612697,0.0052088834,0.0057000566,0.0064771097
880,0.0022677934,0.0026939553,0.0035026209,0.0046692995,0.005427573,0.0060832894
890,0.0024445064,0.0031642129,0.0037697886,0.0042181536,0.0051632136,0.0065169119
900,0.0026287618,0.0029698669,0.0033228263,0.0039191654,0.0041465994,0.0049158495
910,0.0024089737,0.0031145515,0.0036226733,0.0044006004,0.0050502209,0.0055061526
920,0.0021385158,0.0026408278,0.0039441028,0.0044683614,0.0055745819,0.0062848212
930,0.003120886,0.0032380204,0.004044105,0.0050154758,0.0063354542,0.0065638506
940,0.0025935233,0.0043310713,0.004550356,0.0057402509,0.0066063197,0.0070259646
950,0.0026459034,0.0034365053,0.0036827856,0.0045864375,0.0056161395,0.0063342339
960,0.0027948188,0.0035376255,0.0051344439,0.0056799659,0.0061138368,0.0062871934
970,0.0027633724,0.0035454709,0.0042002112,0.0050763236,0.005627705,0.0062529712
980,0.0026244301,0.0032419233,0.0038221919,0.0040767411,0.0054501502,0.005598412
990,0.0018728178,0.0025029246,0.0034382939,0.0038428833,0.0043867782,0.0046286101
1000,0.0016168131,0.0030046228,0.0033479476,0.0041797918,0.0046444405,0.0052921286
1010,0.0016533215,0.0030516729,0.0033992252,0.0042441769,0.0046422223,0.0055840839
1020,0.002426625,0.0029774842,0.0038755805,0.0046195583,0.004898276,0.0055439674
1030,0.0019026636,0.0028235028,0.0039259673,0.0045883667,0.0049841209,0.0056022604
1040,0.0037109529,0.004075068,0.0041942107,0.0046613719,0.0056243966,0.0060642917
1050,0.0031709146,0.0039463525,0.0044868034,0.0050874288,0.0060076655,0.0063725316
1060,0.0032742013,0.0038319283,0.0049094563,0.0053693449,0.0061507726,0.0064442855
1070,0.0012414289,0.0023163287,0.0028356099,0.0036225364,0.0050461181,0.0061445008
1080,0.0029797761,0.0031784823,0.0039649283,0.004471449,0.0053014764,0.0061002418
1090,0.001492321,0.0017707864,0.0029420741,0.0041426449,0.0053074625,0.0061939857
1100,0.0035431827,0.0040381153,0.0047239235,0.0058217111,0.0061763692,0.0070160585
1110,0.0038236707,0.0041515552,0.0050847324,0.0061960201,0.0069585957,0.0073879879
1120,0.0040737581,0.0044303512,0.0055728419,0.0065213641,0.0079841723,0.008255507
1130,0.0035946103,0.004529337,0.0052927034,0.0058514791,0.007158217,0.0077422494
1140,0.003198735,0.0044772554,0.0055382636,0.0059662828,0.0071852722,0.0074718165
1150,0.0028788172,0.0039436317,0.0043649923,0.0049055383,0.0057434442,0.0067715438
1160,0.0018212248,0.0030390433,0.0040353236,0.0046992095,0.0055882085,0.0060537675
1170,0.0027342674,0.0034930481,0.0037370457,0.0055144026,0.0062768258,0.0065861587
1180,0.002311067,0.0026098821,0.0029790598,0.0044959762,0.0052967652,0.0059658521
1190,0.0023839138,0.0032851695,0.0047219602,0.0052680011,0.0062110571,0.0065661602
1200,0.0029241021,0.0038026689,0.0043632246,0.0047763537,0.0057024393,0.006462477
1210,0.0022369869,0.0030025156,0.0037976204,0.0043665138,0.0058416926,0.0062204377
1220,0.0020540376,0.0032786835,0.0039157943,0.0047631991,0.0057553587,0.0064219315
1230,0.0017371897,0.0034885361,0.0037049848,0.0044502411,0.0054420388,0.0062311859
1240,0.0024847033,0.0033630505,0.0047046556,0.0061575496,0.0066449954,0.0070703514
1250,0.0022758557,0.0032475114,0.0040470377,0.0044253883,0.0058291094,0.0063280958
1260,0.002711898,0.0029636649,0.0039319727,0.0050105736,0.0060269626,0.0066381605
1270,0.0023284977,0.0034100152,0.0039455914,0.0057908585,0.007015154,0.0072367121
1280,0.0023647127,0.0040397725,0.0047979483,0.0053912548,0.0064180759,0.0068401549
1290,0.0027234681,0.0035347645,0.0043976306,0.0053453053,0.0059851223,0.0064530283
1300,0.0014037525,0.0022224485,0.0024537374,0.0050114866,0.005514174,0.0062290236
1310,0.0034592105,0.0036955937,0.0046724711,0.005365651,0.006252255,0.0066320651
1320,0.0026442239,0.0030592806,0.0037099478,0.0046284477,0.0054827039,0.0064208751
1330,0.0016573323,0.0023193064,0.0027910224,0.0044793612,0.0050804076,0.0061245037
1340,0.0012703013,0.0022896023,0.0033837215,0.0037381732,0.0048641706,0.0054281063
1350,0.0011712495,0.0018136294,0.00196127,0.0031088316,0.0051988123,0.0055848683
1360,0.0016177673,0.0020914634,0.0029435867,0.004090249,0.0048704365,0.0055791804
1370,0.0016003563,0.0023891859,0.0035282696,0.004243115,0.0048300752,0.006652651
1380,0.00043065566,0.001095196,0.002266563,0.0030054349,0.0044519598,0.0046032846
1390,0.0019880279,0.0023862057,0.0024984724,0.0030632318,0.0054263814,0.0062025884
1400,0.0043402978,0.0045933276,0.0050441968,0.0059316153,0.0066967922,0.0070543684
1410,0.0028284351,0.0041994892,0.0046520819,0.0052830799,0.0066226212,0.0069398189
1420,0.0017806764,0.0024211142,0.0033772937,0.0035747528,0.0053244634,0.0058233516
1430,0.0032876155,0.0042526858,0.0047313774,0.0062024574,0.0069317414,0.0073193966
1440,0.002767929,0.0042877798,0.0064780065,0.0068449187,0.0072222683,0.0078150017
1450,0.0023054229,0.0031806212,0.0040409102,0.0062684564,0.0065914317,0.0070285998
1460,0.0027359555,0.0033348661,0.0047245639,0.0059096881,0.0063642405,0.0068827424
1470,0.0019257119,0.0035480337,0.003948171,0.0049206759,0.0054138086,0.0064684457
1480,0.001936153,0.0029631165,0.0045350627,0.0052228252,0.005840464,0.0063513169
1490,0.0029386903,0.0036831468,0.0048057793,0.0051685151,0.0066869613,0.0070259134
1500,0.0020644537,0.0029193311,0.0032859248,0.0041436928,0.0044633434,0.006950709
1510,0.0022569681,0.0032430788,0.0038723248,0.0050358571,0.0055914243,0.0066293211
1520,0.0033847584,0.0041020654,0.0044170662,0.0059623681,0.006772091,0.0071856371
