MDTU,0,2,4,6,8,10
10,0.00061117698,0.0008772977,0.0016125627,0.0021834674,0.0023153186,0.0027641237
20,0.00082488503,0.0014261967,0.0018555474,0.0022118285,0.002546632,0.002996034
30,0.0014010312,0.0017888131,0.0022633212,0.002929238,0.0034198169,0.0037611071
40,0.0010921725,0.001521765,0.0017502214,0.0022141038,0.0022943115,0.0029471949
50,0.00094344847,0.0013479148,0.0025750588,0.0036440228,0.0044414154,0.0047281923
60,0.00097627231,0.0012529586,0.0020656219,0.0025333716,0.0037252025,0.0040464949
70,0.0018022444,0.0022632824,0.0026891332,0.0030363198,0.003911002,0.0042435845
80,0.0020803585,0.002385188,0.0036116691,0.0038237358,0.0045465126,0.0049237742
90,0.0014970663,0.001921991,0.0021261849,0.0026956641,0.0028809009,0.0035306699
100,0.0012163937,0.0018205017,0.0023392013,0.0027050683,0.0031053711,0.0037138445
110,0.00072701907,0.0016479985,0.0024259711,0.0028345546,0.0033357255,0.0036579122
120,0.0015262721,0.002582989,0.0032339325,0.004154068,0.004650572,0.0048931427
130,0.0020815803,0.0022992663,0.0029369813,0.0036606304,0.0041141401,0.0042433127
140,0.0012796105,0.0016630557,0.0021146457,0.002242682,0.0034349577,0.0039090523
150,0.0015121138,0.0023950624,0.0027057472,0.0038147669,0.0043173567,0.0046408445
160,0.0018256345,0.0022226816,0.0025396623,0.0030695222,0.0038859588,0.0042033551
170,0.0018767779,0.0020955293,0.0027327203,0.0032694721,0.0040333727,0.0044815679
180,0.0014945231,0.0025634697,0.0033334626,0.0044172867,0.0048059919,0.0051762202
190,0.0017808618,0.0021547707,0.002628698,0.0034009468,0.0040656246,0.0042775639
200,0.00099151135,0.0016121302,0.0017929582,0.0022158385,0.0029128416,0.0036965533
210,0.00095202397,0.0011846977,0.0026289001,0.002821371,0.0033662314,0.003766579
220,0.0010088728,0.0014472851,0.0016759379,0.0026213007,0.0031394052,0.0033780957
230,0.00060636334,0.0010940547,0.0015432906,0.0022704111,0.0026753829,0.0027780773
240,0.00042099063,0.0007339327,0.0014597442,0.001780593,0.002225997,0.0026262116
250,0.00052769572,0.00081222577,0.0012606306,0.0015843064,0.0018790612,0.0024065891
260,0.00037553795,0.00054101232,0.0010574392,0.0018206397,0.00200824,0.0028374781
270,0.00034497153,0.00088419837,0.0012620992,0.0014616717,0.0019711641,0.0026522647
280,0.00040701097,0.00062901462,0.0015554187,0.0019954486,0.0025267006,0.0027051586
290,0.00036726744,0.00078717498,0.0018001393,0.0019480979,0.0023081008,0.002655251
300,0.00016197749,0.00076847769,0.0011091765,0.0016469311,0.0018015556,0.0023579536
310,0.00056412359,0.0011113947,0.0015398971,0.0018355364,0.0023834187,0.0034877414
320,0.0011277688,0.0011822734,0.0019364149,0.0022747255,0.0027798838,0.0034054229
330,0.00076225107,0.0010149385,0.0015805302,0.0019864316,0.002554913,0.0029520036
340,0.00053559695,0.0012290894,0.0013812323,0.0019786656,0.002178844,0.0027526835
350,0.0003307468,0.0007026804,0.00091579483,0.0011970096,0.0014861349,0.0023298293
360,0.00079475072,0.0011293475,0.001680045,0.0023972865,0.0032111519,0.0035205264
370,0.00059957538,0.0012061615,0.0018172104,0.0019423729,0.0028956668,0.0033137935
380,0.00056643843,0.0012457466,0.0016354001,0.001768778,0.0030751491,0.0034098238
390,0.00067596478,0.0013364096,0.0014377584,0.0017404609,0.0019320306,0.0024605926
400,0.0011377454,0.0015667832,0.0023018434,0.0027288658,0.0031076832,0.0038261115
410,0.0014511938,0.0019506488,0.0025388351,0.0027376155,0.0036628452,0.003902461
420,0.0013236694,0.0017169214,0.0024669949,0.0029687651,0.0034083223,0.0041988628
430,0.0014989773,0.0018146619,0.0022052107,0.0032186267,0.0035357023,0.0042968678
440,0.0017232876,0.0024296311,0.0029633847,0.0037449258,0.0042388763,0.0046988456
450,0.0016302495,0.0028913826,0.003197014,0.0034720197,0.0037980414,0.0046454429
460,0.0018788825,0.0022983267,0.0026850543,0.0031784651,0.0043705272,0.0045283068
470,0.0019253628,0.0022500413,0.0037573679,0.0039977365,0.0044419043,0.0050088241
480,0.0016987791,0.0026005036,0.0035504396,0.0039362652,0.0046788393,0.0049531391
490,0.0021089245,0.0030358222,0.0037408326,0.0042208827,0.0050900444,0.0052642938
500,0.002133063,0.0024954624,0.0029146105,0.0035487955,0.0039421511,0.0047967005
510,0.001525617,0.0019873566,0.0026396525,0.0031638659,0.0039744457,0.0044386178
520,0.0010289531,0.0011786767,0.0026012974,0.0032817568,0.003412616,0.0040605955
530,0.0013123477,0.001664842,0.0020425438,0.0030053371,0.0036121175,0.0037131443
540,0.00060757717,0.0013479653,0.0015425642,0.0022464579,0.00286745,0.0033654749
550,0.00099790664,0.0013494308,0.0019233748,0.0027824571,0.0031066938,0.0037007153
560,0.0016431258,0.0029295529,0.0034844789,0.0036675507,0.004230315,0.0047324618
570,0.0019424174,0.002181894,0.0029287729,0.003860355,0.0042481799,0.004399507
580,0.00093940556,0.0021566999,0.0028087768,0.0034636077,0.0038160205,0.0046023981
590,0.0020986554,0.0026676606,0.0029174643,0.0035334876,0.0040271868,0.0043589345
600,0.0011657393,0.0018938021,0.0022667374,0.0026011228,0.0032065359,0.0035179034
610,0.0016729945,0.0020517363,0.0022061781,0.0025494122,0.0038712721,0.0039277084
620,0.0014756073,0.0021660249,0.002430244,0.0026127584,0.0037219791,0.0039659759
630,0.0013160631,0.0014148533,0.0023699737,0.0029020521,0.0035540022,0.0042612724
640,0.000719734,0.0011956237,0.0019956498,0.0023482765,0.0033591694,0.0043242498
650,0.0012325604,0.0026552849,0.0031531461,0.003814268,0.0042814066,0.004808914
660,0.0022018399,0.0024539187,0.0031727899,0.0038583806,0.0048417681,0.0050660576
670,0.0017330328,0.0022913706,0.0024242261,0.0030620378,0.003735661,0.0045248839
680,0.0017175881,0.0024532805,0.0037272596,0.0040648276,0.0042834863,0.0048578164
